title,link,date,word
"목포시, 반려동물 놀이터 애견 힐링 휴양지로 각광",http://www.sisamagazine.co.kr/news/articleView.html?idxno=411432,2021.11.03.,"['목포시', '반려동물', '놀이터', '애견', '힐링', '휴양지로', '각광']"
"목포시, 서남권 최초 반려동물놀이터 개장",http://www.kjdaily.com/article.php?aid=1635157735558795008,2021.10.25.,"['목포시', '서남권', '최초', '반려동물놀이터', '개장']"
로봇 강아지도 놀이터가 필요해… 일본선 ‘로봇 반려견’ 인기,https://www.chosun.com/economy/economy_general/2022/07/26/DD4WMUBRWBC7HKUAQHZ4YQWHAU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,,"['로봇', '강아지도', '놀이터가', '필요해', '일본선', '로봇', '반려견', '인기']"
"이해금 평택시의회 복지환경부위원장, ""반려견 놀이터 추가 조성 필요"" 제안",http://www.joongboo.com/news/articleView.html?idxno=363441604,2022.07.26.,"['이해금', '평택시의회', '복지환경부위원장', '반려견', '놀이터', '추가', '조성', '필요', '제안']"
"태안군, 로컬푸드 직매장'반려동물 놀이터' 인기",https://www.ccdailynews.com/news/articleView.html?idxno=2098540,2020.08.28.,"['태안군', '로컬푸드', '직매장', '반려동물', '놀이터', '인기']"
"김정택 안산시의원, 어울림공원 '반려견 놀이터 조성' 관련 간담회",http://www.shinailbo.co.kr/news/articleView.html?idxno=1312671,2021.12.06.,"['김정택', '안산시의원', '어울림공원', '반려견', '놀이터', '조성', '관련', '간담회']"
휘경2동에 반려견놀이터 생겼다…1개월 간 시범운영,http://wflower.info/news/article.html?no=5184,2020.08.24.,"['휘경', '동에', '반려견놀이터', '생겼다', '개월', '간', '시범운영']"
광주 유기동물 매년 3000마리…복지시설은 번번이 실패,http://www.newsis.com/view/?id=NISX20221011_0002043629&cID=10301&pID=10300,2020.11.06.,"['광주', '유기동물', '매년', '마리', '복지시설은', '번번이', '실패']"
"청주시, 반려견 놀이터 공공예절 캠페인 실시",http://www.bzeronews.com/news/articleView.html?idxno=452734,2022.10.11.,"['청주시', '반려견', '놀이터', '공공예절', '캠페인', '실시']"
"목포시, 반려동물놀이터 개장…‘시민 호응·능동행정 극찬’",https://view.asiae.co.kr/article/2021110318055500591,2021.11.03.,"['목포시', '반려동물놀이터', '개장', '시민', '호응', '능동행정', '극찬']"
"목포, 전남 서남권 최초 반려동물 놀이터 개장...180여마리 수용 규모",https://www.asiatoday.co.kr/view.php?key=20211025010013811,2021.10.25.,"['목포', '전남', '서남권', '최초', '반려동물', '놀이터', '개장', '여마리', '수용', '규모']"
탄천유수지내 '반려견놀 이터 '조성,http://www.kidshankook.kr/news/articleView.html?idxno=1411,2020.08.20.,"['탄천유수지내', '반려견놀', '이터', '조성']"
광주 유기동물 매년 3000마리…복지시설은 번번이 실패,http://www.newsis.com/view/?id=NISX20221011_0002043629&cID=10301&pID=10300,2022.10.11.,"['광주', '유기동물', '매년', '마리', '복지시설은', '번번이', '실패']"
"청주시, 반려견 놀이터 공공예절 캠페인 실시",http://www.bzeronews.com/news/articleView.html?idxno=452734,2020.08.20.,"['청주시', '반려견', '놀이터', '공공예절', '캠페인', '실시']"
탄천유수지내 '반려견놀 이터 '조성,http://www.kidshankook.kr/news/articleView.html?idxno=1411,2021.11.09.,"['탄천유수지내', '반려견놀', '이터', '조성']"
"평택시, '반려견 놀이터' 2개소 추가 조성",http://www.kihoilbo.co.kr/news/articleView.html?idxno=890987,2020.10.12.,"['평택시', '반려견', '놀이터', '개소', '추가', '조성']"
"[이슈] 반려견 종합 정보앱 '하트독', 댕댕이 동반 인기 반려견 놀이터 추천",http://game.dailyesports.com/view.php?ud=202008101731408146eb81adcc4e_26,2020.08.10.,"['이슈', '반려견', '종합', '정보앱', '하트독', '댕댕이', '동반', '인기', '반려견', '놀이터', '추천']"
반려견 전용 공공시설 ‘창원 펫빌리지 놀이터’,http://www.knnews.co.kr/news/articleView.php?idxno=1331079,2020.08.04.,"['반려견', '전용', '공공시설', '창원', '펫빌리지', '놀이터']"
동대문구 '반려견 행동교정 아카데미' 진행,https://www.sedaily.com/NewsView/22TUZKLJAU,,"['동대문구', '반려견', '행동교정', '아카데미', '진행']"
'반려견과 놀러 오세요' 충주 수안보하수처리장 생태공원 조성,https://www.news1.kr/articles/?4467820,2021.11.02.,"['반려견과', '놀러', '오세요', '충주', '수안보하수처리장', '생태공원', '조성']"
반려견 등 동물등록 자진신고 이달까지…내달 집중 단속,http://www.edaily.co.kr/news/newspath.asp?newsid=01426806629184056,2021.10.21.,"['반려견', '등', '동물등록', '자진신고', '이달까지', '내달', '집중', '단속']"
[bnt포토] 모델 김효진 '도그어스 플래닛과 함께 반려견 인식 바꿔봐요',http://bntnews.hankyung.com/apps/news?popup=0&nid=05&c1=05&c2=05&c3=00&nkey=202110312219453&mode=sub_view,2021.09.26.,"['bnt포토', '모델', '김효진', '도그어스', '플래닛과', '함께', '반려견', '인식', '바꿔봐요']"
[bnt포토] '엄마의 눈빛으로 반려견들에게 간식 주는 모델 김효진',http://bntnews.hankyung.com/apps/news?popup=0&nid=05&c1=05&c2=05&c3=00&nkey=202110312158193&mode=sub_view,2021.10.31.,"['bnt포토', '엄마의', '눈빛으로', '반려견들에게', '간식', '주는', '모델', '김효진']"
"미등록 반려견 집중단속 ""반려견 동물등록 서두르세요""",http://www.dt.co.kr/contents.html?article_no=2021092602109958032004&ref=naver,2021.09.26.,"['미등록', '반려견', '집중단속', '반려견', '동물등록', '서두르세요']"
"안승남 구리시장, '반려견 놀이터' 등 신규 시민 이용시설 점검",http://www.kihoilbo.co.kr/news/articleView.html?idxno=911478,2021.02.16.,"['안승남', '구리시장', '반려견', '놀이터', '등', '신규', '시민', '이용시설', '점검']"
[영상] 혼자서 버스 타고 놀러가던 '시애틀 명견' 하늘나라로,https://www.yna.co.kr/view/AKR20221020155000704?input=1195m,2022.10.20.,"['영상', '혼자서', '버스', '타고', '놀러가던', '시애틀', '명견', '하늘나라로']"
"노원구, 반려동물 문화 축제 ‘우리가 함께 만드는 펫티켓(Petiquette)’ 개최",http://www.newscj.com/article/20221025580101,2022.10.25.,"['노원구', '반려동물', '문화', '축제', '우리가', '함께', '만드는', '펫티켓', 'Petiquette', '개최']"
"목포 부주산 반려동물 놀이터, 개장 초부터 인기몰이",http://yna.kr/AKR20211103139100054?did=1195m,2021.11.03.,"['목포', '부주산', '반려동물', '놀이터', '개장', '초부터', '인기몰이']"
"애견놀이터 도그어스플래닛 개장…경동시장, 개시장 오명 벗는다",https://www.news1.kr/articles/?4474185,2021.10.28.,"['애견놀이터', '도그어스플래닛', '개장', '경동시장', '개시장', '오명', '벗는다']"
[Btv 서울뉴스][토픽]동대문구 반려견놀이터 결국 운영 중단,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=57&p_no=111990,2020.11.12.,"['Btv', '서울뉴스', '토픽', '동대문구', '반려견놀이터', '결국', '운영', '중단']"
"대구 달서구 '첫' 반려견 놀이터 조성사업, 타당성 용역비 확보",http://www.newsis.com/view/?id=NISX20200722_0001104301&cID=10810&pID=10800,2020.07.22.,"['대구', '달서구', '첫', '반려견', '놀이터', '조성사업', '타당성', '용역비', '확보']"
[인천소식] 수도권매립지 야생화단지에 반려견놀이터 시범개장,http://yna.kr/AKR20201106105000065?did=1195m,2020.11.06.,"['인천소식', '수도권매립지', '야생화단지에', '반려견놀이터', '시범개장']"
"목포 부주산 반려동물 놀이터 주말 500여명 방문...""행복한 동행""",http://www.newspim.com/news/view/20211103000713,2021.11.03.,"['목포', '부주산', '반려동물', '놀이터', '주말', '여명', '방문', '행복한', '동행']"
반려견 등록 자진신고 기간에 18만 마리 신규 등록,http://www.insnews.co.kr/design_php/news_view.php?num=67313&firstsec=1&secondsec=14,2021.10.25.,"['반려견', '등록', '자진신고', '기간에', '만', '마리', '신규', '등록']"
청주시 반려견 놀이터 임시 휴장,https://www.inews365.com/news/article.html?no=634233,2020.08.24.,"['청주시', '반려견', '놀이터', '임시', '휴장']"
10월 부터 미등록 반려견 집중 단속..위반시 고액 과태료,http://www.civicnews.com/news/articleView.html?idxno=32528,2021.09.30.,"['월', '부터', '미등록', '반려견', '집중', '단속', '위반시', '고액', '과태료']"
반려견 1년반새 1만8천여마리↑…청주 전용 놀이터 이달 개장,http://yna.kr/AKR20200701054400064?did=1195m,2020.07.03.,"['반려견', '년반새', '만', '천여마리', '청주', '전용', '놀이터', '이달', '개장']"
벽하나 두고 '갇힌 유기견'과 '노는 반려견'..고양시 반려동물 놀이터의 현실,http://www.fnnews.com/news/202007021803113932,2020.07.03.,"['벽하나', '두고', '갇힌', '유기견', '과', '노는', '반려견', '고양시', '반려동물', '놀이터의', '현실']"
반려견 등록 자진신고 기간 운영,http://www.wsobi.com/news/articleView.html?idxno=139538,2021.09.29.,"['반려견', '등록', '자진신고', '기간', '운영']"
'반려견 등록 자진신고' 18만 마리 등록... 전년 대비 3.6배 증가,http://www.civicnews.com/news/articleView.html?idxno=32636,2021.10.20.,"['반려견', '등록', '자진신고', '만', '마리', '등록', '전년', '대비', '배', '증가']"
내달 초 미등록 반려견 단속 시작... 사전 등록 마쳐야,http://www.youngnong.co.kr/news/articleView.html?idxno=35259,2021.09.28.,"['내달', '초', '미등록', '반려견', '단속', '시작', '사전', '등록', '마쳐야']"
"반려견 등록(자진신고), 서두르세요!",http://www.newsam.co.kr/news/article.html?no=33519,2021.09.27.,"['반려견', '등록', '자진신고', '서두르세요']"
서류상 살아있었던 반려견이 이렇게나 많았다니,http://www.notepet.co.kr/news/article/article_view/?idx=23778&groupCode=AB120AD120,2021.10.19.,"['서류상', '살아있었던', '반려견이', '이렇게나', '많았다니']"
"농식품부, 10월1일부터 미등록 반려견 집중단속",http://www.busan.com/view/busan/view.php?code=2021092610423942912,,"['농식품부', '월', '일부터', '미등록', '반려견', '집중단속']"
"고성군, 반려견 미등록 집중단속 실시",https://www.cnbnews.com/news/article.html?no=514360,2021.09.26.,"['고성군', '반려견', '미등록', '집중단속', '실시']"
‘더 넓게 더 다양하게’ 반려견놀이터도 멀티플렉스 시대,http://www.skyedaily.com/news/news_view.html?ID=106809,2021.10.18.,"['더', '넓게', '더', '다양하게', '반려견놀이터도', '멀티플렉스', '시대']"
10월 1일부터 반려견 자진신고 안 하면 집중단속..위반 시에는 과태료 부과,http://www.dailypop.kr/news/articleView.html?idxno=54421,2021.09.28.,"['월', '일부터', '반려견', '자진신고', '안', '하면', '집중단속', '위반', '시에는', '과태료', '부과']"
"반려견 등록, 두달간 18만마리 신규등록.. 전년대비 364% 달성",http://www.dailypop.kr/news/articleView.html?idxno=54937,2021.10.20.,"['반려견', '등록', '두달간', '만마리', '신규등록', '전년대비', '달성']"
10월1일부터 미등록 반려견 집중단속…적발땐 과태료 20만~60만 원,https://www.yeongnam.com/web/view.php?key=20210924010002852,2020.06.20.,"['월', '일부터', '미등록', '반려견', '집중단속', '적발땐', '과태료', '만', '만', '원']"
"대구 첫 반려견 놀이터, 달서구 장동공원에 생긴다",https://news.imaeil.com/Society/2020061717411883169,2021.09.24.,"['대구', '첫', '반려견', '놀이터', '달서구', '장동공원에', '생긴다']"
청주시 반려견 놀이터 재개장,https://www.inews365.com/news/article.html?no=639900,2020.06.17.,"['청주시', '반려견', '놀이터', '재개장']"
두달새 반려견 18만 마리 '신규 등록'…전년비 3.6배 증가,http://www.newstomato.com/ReadNews.aspx?no=1080621&inflow=N,2021.10.19.,"['두달새', '반려견', '만', '마리', '신규', '등록', '전년비', '배', '증가']"
"""미등록 반려견 등록 서두르세요"" 10월 1일부터 집중단속",https://www.iloveorganic.co.kr/news/articleView.html?idxno=329955,2021.09.27.,"['미등록', '반려견', '등록', '서두르세요', '월', '일부터', '집중단속']"
"강원도 고성군, 반려견 미등록 집중단속 실시",http://www.cfnews.kr/news.aspx/53122,2020.10.13.,"['강원도', '고성군', '반려견', '미등록', '집중단속', '실시']"
축구장 6배 규모···반려견 놀이터 '펫월드' 인기,http://www.ktv.go.kr/content/view?content_id=604228,2021.10.15.,"['축구장', '배', '규모', '반려견', '놀이터', '펫월드', '인기']"
70여일만에 반려견 등록 18만건…작년의 3.6배 '껑충',https://view.asiae.co.kr/article/2021101906423461730,2021.10.19.,"['여일만에', '반려견', '등록', '만건', '작년의', '배', '껑충']"
창원시 반려견 놀이터 이름'펫-빌리지 놀이터'로,http://www.babytimes.co.kr/news/articleView.html?idxno=36702,2020.07.09.,"['창원시', '반려견', '놀이터', '이름', '펫', '빌리지', '놀이터', '로']"
"""미등록 반려견 자진신고 서두르세요""...내달 집중단속",http://www.mediapen.com/news/view/665878,2021.09.26.,"['미등록', '반려견', '자진신고', '서두르세요', '내달', '집중단속']"
"고성군, 반려견 미등록 집중단속 실시",https://www.cnbnews.com/news/article.html?no=514360,2021.10.18.,"['고성군', '반려견', '미등록', '집중단속', '실시']"
‘더 넓게 더 다양하게’ 반려견놀이터도 멀티플렉스 시대,http://www.skyedaily.com/news/news_view.html?ID=106809,2020.06.20.,"['더', '넓게', '더', '다양하게', '반려견놀이터도', '멀티플렉스', '시대']"
10월1일부터 미등록 반려견 집중단속…적발땐 과태료 20만~60만 원,https://www.yeongnam.com/web/view.php?key=20210924010002852,2021.09.24.,"['월', '일부터', '미등록', '반려견', '집중단속', '적발땐', '과태료', '만', '만', '원']"
"대구 첫 반려견 놀이터, 달서구 장동공원에 생긴다",https://news.imaeil.com/Society/2020061717411883169,2020.06.17.,"['대구', '첫', '반려견', '놀이터', '달서구', '장동공원에', '생긴다']"
청주시 반려견 놀이터 재개장,https://www.inews365.com/news/article.html?no=639900,2020.10.13.,"['청주시', '반려견', '놀이터', '재개장']"
"강원도 고성군, 반려견 미등록 집중단속 실시",http://www.cfnews.kr/news.aspx/53122,2021.10.15.,"['강원도', '고성군', '반려견', '미등록', '집중단속', '실시']"
